instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
RTE-Nepali_test_48,"केही मानिसहरूले माटोमा बाहेक बिरुवाहरू उब्जाउने अर्को कुनै तरिका छैन भनी सोच्न सक्छन्; तथापि, अर्को तरिका छ।",बिरुवाहरू माटो बाहेक अन्य पदार्थहरूमा उब्जाइन्छ।,0,2,0,xlmr,rte,0.3409,0.0203,0.6388,False,False,True,,,
RTE-Nepali_test_242,"फिचबर्ग, म्यासाचुसेट्सका ह्यारिङ्टनलाई नजिकको अस्पतालमा लगिएको छ र उनको अवस्था चिन्ताजनक रहेको छ। दुर्घटनाको समयमा अन्य कुनै सवारी साधन ठोक्किएनन्। अधिकारीहरूले बताए कि घटनास्थलमा अन्य व्यक्तिहरूले पनि सहयोग गरे, जसमा एक टर्नपाइक कर्मचारी र दुई मोटर चालक जसले प्रहरी आइपुग्दा ह्यारिङ्टनलाई ट्रकबाट बाहिर निकाले। फिट्जगेराल्डले भने कि उनले मंगलबार अघि कहिल्यै डिफिब्रिलेटर प्रयोग गरेका थिएनन्। ""एक सैनिकको रूपमा, तपाईंले बाहिर सकारात्मकभन्दा बढी नकारात्मक देख्नुहुन्छ,"" फिट्जगेराल्डले भने। ""कसैलाई मद्दत गर्न पाउँदा राम्रो लाग्छ र म त्यहाँ पुग्नु अघि ती सबै मानिसहरूले मद्दत गर्न रोकेका थिए भन्ने जान्दा राम्रो लाग्छ।""",ह्यारिङ्टन म्यासाचुसेट्सका बासिन्दा हुन्।,0,1,0,xlmr,rte,0.0208,0.979,0.0002,False,False,False,,,
RTE-Nepali_test_71,"इस्लामाबाद, पाकिस्तान (सीएनएन) -- तालिवान लडाकुहरूले यस हप्ता पाकिस्तानमा आफ्नो सबैभन्दा गहिरो घुसपैठ गरे, राजधानी शहरबाट छोटो दूरीमा रहेका क्षेत्रहरूमा नियन्त्रण जमाए। एक पाकिस्तानी सरकारी अधिकारीले शुक्रबार बुनैर जिल्लाबाट लडाकुहरू पूर्ण रूपमा फिर्ता भएको बताए, यद्यपि अन्य अधिकारीहरूले फिर्ताको हद र यो कति लामो समयसम्म टिक्नेछ भन्नेमा शंका व्यक्त गरे। बुनैर इस्लामाबादबाट मात्र ६० माइल टाढा छ। पाकिस्तान आणविक हतियार भएको राज्य भएकाले यो स्थिति विशेष चिन्ताजनक छ। संयुक्त राष्ट्र संघको आणविक निगरानी संस्था, अन्तर्राष्ट्रिय आणविक ऊर्जा एजेन्सी (आइएईए) अनुसार, इस्लामिक गणतन्त्रसँग ३० देखि ४० आणविक वारहेडहरू रहेको विश्वास गरिन्छ।",पाकिस्तानको आणविक हतियारले चिन्ता उत्पन्न गर्छ।,0,1,0,xlmr,rte,0.0003,0.9995,0.0002,False,False,False,,,
RTE-Nepali_test_192,"जिम्नास्टिक्स अष्ट्रेलियाको आग्रहमा आज अष्ट्रेलियाली चियरलिडरहरूलाई आफ्नो मध्यभाग छोप्न भनिएको छ, किनकि उनीहरूलाई लाग्छ कि यसले केटीहरूलाई आत्म-सचेत हुन प्रोत्साहित गर्छ। जिम्नास्टिक्स अष्ट्रेलियाकी प्रमुख नेरिन कूपरले सन्डे टेलिग्राफलाई भनिन्, “हामी चाहँदैनौं कि केटीहरूले युनिफर्मका कारण तौल घटाउन दबाब महसुस गरून्।” सिड्नी प्रोफेशनल डान्सर्सकी प्रमुख लिसा इन्सेले यसमा असहमति जनाइन्। उनले भनिन्, “यो साँच्चै हास्यास्पद छ, यदि मध्यभाग आपत्तिजनक छ भन्ने सोच छ भने, हरेक नृत्य विद्यालय र एथलेटिक्स क्लबले पनि यस्तै प्रतिबन्धको सामना गर्नुपर्नेछ।” यो प्रतिबन्धले जिम्नास्टिक्स अष्ट्रेलियामा दर्ता भएका करिब १५० टोलीलाई असर गर्नेछ।",लिसा इन्से सिड्नी प्रोफेशनल डान्सर्सकी प्रमुख हुन्।,0,2,0,xlmr,rte,0.0016,0.0167,0.9817,False,False,True,,,
RTE-Nepali_test_156,"जुन २९, १९९५ मा, स्पेस शटल एटलान्टिसले रूसी मीर अन्तरिक्ष स्टेशनसँग डक गरेर इतिहास रच्यो, जसलाई यो फोटोमा देखाइएको छ।",अमेरिकी शटल एटलान्टिस मीर अन्तरिक्ष स्टेशनसँग डक गर्छ।,0,2,0,xlmr,rte,0.0057,0.0016,0.9927,False,False,False,,,
RTE-Nepali_test_399,"शिमोगा: यहाँबाट करिब १५ किलोमिटर टाढा रहेको सक्रेबैल्लो हात्ती शिविरमा रहेका सबैभन्दा पुरानो हात्ती शिवुको स्वास्थ्य अवस्था यसका मर्मत कर्मचारीहरूका लागि चिन्ताको विषय बनेको छ। पेटमा तीव्र दुखाइ भएको भनिएको यो हात्तीले विगत एक हप्तादेखि कुनै कडा खाना खान मानेको छैन। यसलाई सहायक औषधि प्रणालीमा राखिएको छ। वन विभागको वन्यजन्तु शाखाका स्रोतहरूका अनुसार, ८५ वर्षीय हात्ती उमेर-सम्बन्धित कमजोरीबाट पीडित छ। यसको स्वास्थ्य अवस्थाले विभागका अधिकारीहरू र महावतहरूलाई चिन्तित बनाएको छ।",एउटा हात्ती ८५ वर्षको उमेरसम्म पुग्न सक्छ।,0,1,0,xlmr,rte,0.0215,0.9778,0.0007,False,False,True,,,
RTE-Nepali_test_30,"मङ्गलबार ढिलो, अमेरिकी राज्य टेक्सासका अधिकारीहरूले जोसे मेडेलिनलाई मृत्युदण्ड दिए, जो एक मेक्सिकन नागरिक थिए र १९९३ मा दुई किशोरी केटीहरूको बलात्कार र हत्याको आरोपमा दोषी ठहरिएका थिए। अन्तर्राष्ट्रिय न्याय अदालत (आईसीजी) र संयुक्त राष्ट्रसंघका महासचिव बान की-मुनको आपत्तिसहित अन्तर्राष्ट्रिय कानुनी विवादको केन्द्रबिन्दुमा रहे पनि यो मृत्युदण्ड कार्यान्वयन गरियो। जोसे अर्नेस्टो मेडेलिन, ३३, मेक्सिकोमा जन्मेका थिए तर बच्चा छँदै अमेरिका सरेका थिए। उनलाई टेक्सासको ह्युस्टनमा १९९३ मा १४ र १६ वर्षका दुई केटीहरूको बलात्कार र हत्याको लागि मृत्युदण्डको सजाय सुनाइएको थियो। मङ्गलबार राति ९:५७ बजे सीडीटीमा, उनलाई हन्ट्स्विलको हन्ट्स्विल युनिटमा घातक इंजेक्शन दिइयो, टेक्सास डिपार्टमेन्ट अफ क्रिमिनल जस्टिसका अनुसार।",जोसे मेडेलिनलाई हन्ट्स्विल जेलमा मृत्युदण्ड दिइएको थियो।,0,1,0,xlmr,rte,0.0035,0.9953,0.0012,False,False,False,,,
RTE-Nepali_test_39,"भूतको सर्ट सन् १८९२ मा एक भारतीय दुभाषियाद्वारा ग्लासगो संग्रहालयलाई दान गरिएको थियो र १०० वर्षदेखि आगन्तुकहरूको आकर्षणको केन्द्र बनेको छ। सन् १९९५ मा सिओक्स जनजातिका वंशजहरूले यसको फिर्ताको लागि निवेदन दिएपछि यो स्वामित्व विवादको विषय बन्यो। वाउन्डेड नी सर्भाइभर्स एसोसिएशन, जसमा लाकोटाका एक वृद्ध पनि समावेश थिए, ले यसलाई जनजातिलाई फिर्ता गराए।",एक सिओक्स भूतको सर्ट स्कटिश संग्रहालयले फिर्ता गर्‍यो।,0,2,0,xlmr,rte,0.31,0.0166,0.6733,False,False,False,,,
RTE-Nepali_test_415,"बुधवार सार्वजनिक गरिएको राष्ट्रिय रिपोर्ट कार्ड अनुसार एरिजोनाले अन्य धेरै राज्यहरू भन्दा राम्रो मानसिक-स्वास्थ्य हेरचाह प्रदान गर्दछ, तर अझै पनि पीडित मानिसहरूलाई सेवा पुर्याउन संघर्ष गरिरहेको छ। राष्ट्रिय मानसिक रोग गठबन्धनले एरिजोनालाई 'सी' ग्रेड दियो, जुन तीन वर्ष अघि राज्यले प्राप्त गरेको 'डी' ग्रेडमा सामान्य सुधार हो, जुन अध्ययन अन्तिम पटक गरिएको थियो। एरिजोना 'सी' ग्रेड पाउने १८ राज्यहरूमध्ये एक थियो। राष्ट्रिय औसत 'डी' थियो। छवटा राज्यले 'बी' प्राप्त गरे; कसैले पनि 'ए' प्राप्त गरेन।",एरिजोना र अन्य १७ राज्यहरूले मानसिक-स्वास्थ्य हेरचाहको क्षेत्रमा 'सी' ग्रेड प्राप्त गरे।,0,1,0,xlmr,rte,0.1311,0.8494,0.0195,False,False,False,,,
RTE-Nepali_test_40,"फ्रान्सले तीन दशकको आणविक हतियार परीक्षणका कारण स्वास्थ्य समस्याबाट पीडित मानिसहरूलाई क्षतिपूर्ति दिने भएको छ, यसको सरकारले भन्यो। रक्षा मन्त्री हर्भे मोरिनले परीक्षणमा भाग लिने कर्मचारीहरूले रिपोर्ट गरेका स्वास्थ्य गुनासोहरूको अनुसन्धान गर्ने समय आएको बताए। श्री मोरिनले ले फिगारोलाई फ्रान्स ",फ्रान्सले ३० वर्षमा २०० भन्दा बढी आणविक परीक्षण गर्यो।,0,1,0,xlmr,rte,0.0012,0.9986,1e-04,False,False,False,,,
RTE-Nepali_test_378,"शनिबार बिहान करिब ११ बजे इएसटीमा एडेनको खाडीमा इटालीबाट आएको अमेरिकी स्वामित्वको एक टगबोट १६ सदस्य चालक दलसहित अपहरण गरियो। इटालियन राजदूत पिएरान्द्रेया म्याजिस्ट्रेटिले ""एउटा डुङ्गा अपहरण भएको छ, मलाई लाग्छ सोमाली समुद्री डाकूहरूले गरेका हुन्"" भनी पुष्टि गरे। यसका साथै, नाटोको नर्थवुड समुद्री कमान्ड सेन्टरकी प्रवक्ता शोना लोले इटालियन झण्डा भएको टगबोट आज बिहान सोमालियाको उत्तरी तटबाट अपहरण भएको जानकारी दिइन्। लोले यो पनि पुष्टि गरिन् कि इटालियन सरकारी अधिकारीहरूका साथै टगबोटको स्वामित्व भएको कम्पनीले चालक दललाई मुक्त गराउने प्रयास गरिरहेका थिए, जसमध्ये दस जना इटालियन थिए।",एडेनको खाडी सोमालियाको उत्तरी तटमा अवस्थित छ।,0,1,0,xlmr,rte,0.0099,0.9889,0.0012,False,False,False,,,
RTE-Nepali_test_464,"बोस्टन ग्लोब र यसका युनियनहरूबीचको वार्ता मध्यरातको समयसीमा नाघेर पनि जारी रह्यो, अखबार केही हप्ताभित्रै बन्द हुन सक्ने धम्कीका बीच। यसको मालिक, द न्यू योर्क टाइम्सले सोमबार सरकारलाई सूचना पेश गर्ने बताएको छ कि यदि लागत कटौतीमा कुनै सहमति नभएमा अखबार बन्द गरिनेछ। मालिकहरूले युनियनहरूलाई २० मिलियन डलर (१३.४ मिलियन पाउण्ड) बराबरको पैसा बचत गर्ने उपायहरूमा सहमत हुन चाहन्छन्। जीवनभरको लागि ग्यारेन्टी गरिएका जागिरहरू एउटा विवादको विषय बन्ने अपेक्षा गरिएको छ, जसमा युनियनहरूले ती वार्तालाप योग्य नभएको बताएका छन्।",द बोस्टन ग्लोब द न्यू योर्क टाइम्सको स्वामित्वमा छ।,0,2,0,xlmr,rte,0.0108,0.0112,0.978,False,False,True,,,
RTE-Nepali_test_286,"बेकरको आवाजले पहिले प्रयोग गरिएको कम्प्युटर-सिन्थेसाइज्ड आवाजलाई प्रतिस्थापन गर्नेछ। बीटीले उनको आवाज तत्काल चिन्न सकिने भएकाले छनौट गरिएको बताए। उनलाई ११,५९३ वाक्यांश र ध्वनिहरू रेकर्ड गर्न ११ दिन लाग्यो, जसलाई कम्प्युटरद्वारा नयाँ शब्दहरू बनाउनका लागि टुक्रा-टुक्रा गरी पुनः संयोजन गर्न सकिन्छ। त्यसपछि यी रेकर्डिङहरूलाई कार्ययोग्य सेवा बनाउन पाँच महिना लाग्यो। बीटीले टम बेकरको आवाजले के 'भन्न' सक्छ भन्नेमा कुनै बाधा नहुने बताएका छन्, जसमा अश्लील शब्दहरू पनि समावेश छन्। ",टम बेकर बीटीका लागि काम गर्छन्।,0,1,0,xlmr,rte,0.0495,0.9407,0.0098,False,False,True,,,
RTE-Nepali_test_500,"सात सदस्यीय तिब्बती पर्वतारोहण टोलीले ८,५८६ मिटर अग्लो कञ्चनजङ्गा पर्वत, जुन विश्वको तेस्रो अग्लो चुचुरो हो, जितेको चिनियाँ पर्वतारोहण संघले आइतबार यहाँ पुष्टि गरेको छ।",कञ्चनजङ्गा ८५८६ मिटर अग्लो छ।,0,2,0,xlmr,rte,0.1443,0.0028,0.8529,False,False,False,,,
RTE-Nepali_test_377,"फेब्रुअरी २८, २००७ मा इन्टरनेट फोरमहरूमा विवाद र छलफल उत्पन्न भयो, जब विकिपिडियाका एक प्रमुख प्रशासक र सम्पादक एसजेले पत्रिकामा प्रकाशित गलत प्रमाणहरू दाबी गरेको कुरा सार्वजनिक भयो। इन्टरनेट विश्वकोष विकिपिडियाका सह-संस्थापक जिम्बो वेल्स भारतमा यात्रा गरिरहेका थिए, र मार्च ३ को ०६:४२ बजे उनले थप जानकारी आफ्नो ध्यानाकर्षण भएको र उनले सम्पादकलाई समुदाय भित्रका विश्वासका पदहरूबाट राजीनामा दिन आग्रह गरेको बताए। मार्च ४ को ०३:१७ बजे एसजेले आफ्नो प्रयोगकर्ता वार्तालाप पृष्ठमा घोषणा गरे कि उनले सेवानिवृत्त भइसकेका छन् र विकिपिडियामा अब सक्रिय छैनन्।",विकिपिडिया जिम्बो वेल्सद्वारा सुरु गरिएको थियो।,0,1,0,xlmr,rte,0.0074,0.9873,0.0054,False,False,True,,,
RTE-Nepali_test_90,"बाराक ओबामाले सन् २००८ नोभेम्बर ४ मा इतिहास रचे जब उनले रिपब्लिकन प्रतिद्वन्द्वी जोन म्याक्केनलाई हराएर संयुक्त राज्य अमेरिकाको पहिलो अश्वेत राष्ट्रपति बने। उनले आफ्नो ह्वाइट हाउस अभियानमा पहिले नै नयाँ कीर्तिमान बनाएका थिए, कुनै पनि प्रमुख अमेरिकी पार्टीको राष्ट्रपतीय उम्मेदवार बन्ने पहिलो अश्वेत उम्मेदवारको रूपमा। धेरै मानिसहरूलाई, ओबामा कहींबाट आएको जस्तो लाग्यो। यद्यपि उनले इलिनोइस राज्य सिनेटमा आठ वर्ष सेवा गरेका थिए, तर सन् २००४ मा मात्र उनी राष्ट्रिय प्रमुखतामा आए, एक भाषणमार्फत जसले डेमोक्र्याटिक नेशनल कन्भेन्सनलाई उत्साहित बनायो।",बाराक ओबामा संयुक्त राज्य अमेरिकाको राष्ट्रपति बन्ने पहिलो अश्वेत उम्मेदवार हुन्।,0,1,0,xlmr,rte,0.0297,0.97,0.0003,False,False,False,,,
RTE-Nepali_test_144,"स्पेनका प्रधानमन्त्री जापाटेरोले हालै दक्षिण अमेरिकामा वामपन्थी ध्रुव निर्माण गर्ने प्रयासमा ब्राजिल, अर्जेन्टिना, चिली र उरुग्वेको भ्रमण गरे। उल्लेखित देशका दक्षिण अमेरिकी राष्ट्रपतिहरूले अन्तर्राष्ट्रिय स्तरमा, विशेष गरी संयुक्त राष्ट्रसंघ, युरोपेली संघ र पेरिस, बर्लिन र म्याड्रिडसँग सहकार्य गर्न सहमत भए।",ब्राजिल संयुक्त राष्ट्रसंघको सदस्य हो।,0,1,0,xlmr,rte,0.0013,0.9983,0.0004,False,False,False,,,
RTE-Nepali_test_198,"मिड-साउथ फेयरग्राउन्डमा रहेको क्रोक सेन्टरको लागि पैसा जुटाउनको लागि पूंजी अभियानको सार्वजनिक चरण सुरु भएको छ। केन्द्रीयको ठीक दक्षिणमा पूर्वी पार्कवेमा अवस्थित सुविधाका लागि ३९ लाख डलर जुटाउने लक्ष्य छ। पैसा जम्मा भएपछि, १५ एकड, १ लाख वर्ग फुटको सुविधामा निर्माण सुरु गर्न सकिन्छ। यस अभियानले पहिले नै २ करोड ११ लाख डलर भन्दा बढी जम्मा गरिसकेको छ। एकपटक रकम जम्मा भएपछि, केन्द्रले क्रोक ट्रस्टबाट ५० मिलियन डलरको उपहार प्राप्त गर्नेछ, जुन म्याकडोनाल्ड्स कर्पोरेशनका संस्थापक रे क्रोक र उनकी पत्नी जोनले स्थापना गरेका थिए। देश भरि २५ क्रोक केन्द्रहरू निर्माण गर्न साल्भेसन आर्मीलाई १.५ बिलियन डलरको उपहार दिइएको थियो। क्रोक केन्द्रहरू सुविधाहरू वरपरका छिमेकहरूमा परिवारहरूको आवश्यकता पूरा गर्न डिजाइन गरिएका छन्।",रे क्रोक म्याकडोनाल्डका संस्थापक हुन्।,0,1,0,xlmr,rte,0.0008,0.9909,0.0083,False,False,False,,,
RTE-Nepali_test_484,"अभिनेताका प्रचारकहरूले पुष्टि गरे कि बिहीबार आफ्नो ५४ औं जन्मदिन मनाएका श्री विलिसले ३० वर्षीया एम्मा हेमिङसँग क्यारिबियन द्वीपसमूह टर्क्स र कैकोस टापुमा रहेको आफ्नो घरमा निजी समारोहमा विवाह गरे। सुश्री हेमिङको जन्म माल्टामा भएको थियो, तर उनी लन्डनमा हुर्केकी थिइन्। उनी भिक्टोरियाको सेक्रेट र ला सेन्जाका लागि एक अधोवस्त्र मोडल रहिसकेकी छिन्। यो जोडी करिब एक वर्ष अघि साझा साथीहरू मार्फत भेटेका थिए। यो सुश्री हेमिङको पहिलो र श्री विलिसको दोस्रो विवाह हो। अभिनेताकी पहिलो पत्नी, अभिनेत्री डेमी मूर, विवाहमा पाहुनाहरू मध्ये थिइन्। टिप्पणीहरू (०) ।",श्री विलिसकी दोस्री पत्नी माल्टाकी हुन्।,0,1,0,xlmr,rte,0.0028,0.994,0.0031,False,False,False,,,
RTE-Nepali_test_290,"संस्थानको सफलता थुरको विश्वासको जाँच गर्न थालेपछि आयो कि रोमन सहर इफिससका अवशेषहरूमा रहेको अष्टभुजी चिहानमा अर्सिनोइको शरीर थियो। रोमन ग्रन्थहरूका अनुसार, हालको टर्कीमा रहेको यो सहरमा क्लियोपेट्रा र उनका तत्कालीन प्रेमी, जुलियस सिजर विरुद्धको शक्ति संघर्षमा पराजित भएपछि अर्सिनोइलाई देश निकाला गरिएको थियो। क्लियोपेट्राले, सिजरको मृत्युपछि अब मार्क एन्टोनीसँग मिलेर, आफ्नी कान्छी बहिनीलाई भविष्यमा इजिप्टको सिंहासनमाथि कुनै प्रयास गर्नबाट रोक्न रोमन जनरललाई मार्न आदेश दिएको भनिन्छ।",रानी क्लियोपेट्राले आफ्नी बहिनीको हत्या गर्न आदेश दिइन्।,0,1,0,xlmr,rte,0.0156,0.862,0.1225,False,False,False,,,
RTE-Nepali_test_82,सन् १९८१ मार्च ३० मा भएको हत्या प्रयासमा जोन हिन्कली जुनियरले चलाएको गोलीबाट रेगन गम्भीर रूपमा घाइते भएका थिए।,"सन् १९८१ मार्च ३० मा, हत्यारा जोन डब्लु हिन्कली जुनियरले गोली हान्दा रेगन लगभग मरेका थिए।",0,1,0,xlmr,rte,0.0052,0.9935,0.0013,False,False,False,,,
RTE-Nepali_test_409,"माइक्रोसफ्ट कर्प र इंटेल कर्पले सोमबार तोसिबा कर्पले प्रचार गरिरहेको अर्को पुस्ताको एचडी डीभिडी ढाँचालाई समर्थन गरे, सोनी कर्पको ब्लु-रे ढाँचालाई धक्का दिँदै।",माइक्रोसफ्ट कर्प इंटेल कर्पको साझेदार हो।,1,0,0,xlmr,rte,0.9996,1e-04,0.0003,False,False,False,,,
RTE-Nepali_test_162,"उनले निर्धारण गरे कि चुनावमा १,६७८ अवैध मत खसेका थिए, तर उनले भने कि रिपब्लिकनहरूले अवैध मतले ग्रेगोयरलाई फाइदा पुर्‍याएको कुनै वास्तविक प्रमाण दिएका छैनन्।",चुनावमा खसेका अधिकांश अवैध मत ग्रेगोयरलाई गएका थिए।,1,2,0,xlmr,rte,0.0009,0.0314,0.9677,False,False,True,,,
